"2017-04-17 16:00",2183214.85
"2017-04-17 16:15",2183245.06
"2017-04-17 16:30",2183288.83
"2017-04-17 16:45",2183332.86
"2017-04-17 17:00",2183375.62
"2017-04-17 17:15",2183419.14
"2017-04-17 17:30",2183462.14
"2017-04-17 17:45",2183504.13
"2017-04-17 18:00",2183552.26
"2017-04-17 18:15",2183633.92
"2017-04-17 18:30",2183714.56
"2017-04-17 18:45",2183811.33
"2017-04-17 19:00",2183912.19
"2017-04-17 19:15",2184008.19
"2017-04-17 19:30",2184100.61
"2017-04-17 19:45",2184192.77
"2017-04-17 20:00",2184262.91
"2017-04-17 20:15",2184329.22
"2017-04-17 20:30",2184384.00
"2017-04-17 20:45",2184437.25
"2017-04-17 21:00",2184491.01
"2017-04-17 21:15",2184544.00
"2017-04-17 21:30",2184597.76
"2017-04-17 21:45",2184650.75
"2017-04-17 22:00",2184703.74
"2017-04-17 22:15",2184757.25
"2017-04-17 22:30",2184814.59
"2017-04-17 22:45",2184883.71
"2017-04-17 23:00",2184957.70
"2017-04-17 23:15",2185008.64
"2017-04-17 23:30",2185059.84
"2017-04-17 23:45",2185114.11
"2017-04-18 00:00",2185164.54
"2017-04-18 00:15",2185215.23
"2017-04-18 00:30",2185265.92
"2017-04-18 00:45",2185318.66
"2017-04-18 01:00",2185389.82
"2017-04-18 01:15",2185459.46
"2017-04-18 01:30",2185518.08
"2017-04-18 01:45",2185566.21
"2017-04-18 02:00",2185614.85
"2017-04-18 02:15",2185662.72
"2017-04-18 02:30",2185710.34
"2017-04-18 02:45",2185757.44
"2017-04-18 03:00",2185804.54
"2017-04-18 03:15",2185851.14
"2017-04-18 03:30",2185897.22
"2017-04-18 03:45",2185943.04
"2017-04-18 04:00",2185989.38
"2017-04-18 04:15",2186037.25
"2017-04-18 04:30",2186085.89
"2017-04-18 04:45",2186132.22
"2017-04-18 05:00",2186178.05
"2017-04-18 05:15",2186224.64
"2017-04-18 05:30",2186269.95
"2017-04-18 05:45",2186314.50
"2017-04-18 06:00",2186358.78
"2017-04-18 06:15",2186402.05
"2017-04-18 06:30",2186445.57
"2017-04-18 06:45",2186489.34
"2017-04-18 07:00",2186532.86
"2017-04-18 07:15",2186577.15
"2017-04-18 07:30",2186620.67
"2017-04-18 07:45",2186664.70
"2017-04-18 08:00",2186717.18
"2017-04-18 08:15",2186798.34
"2017-04-18 08:30",2186888.19
"2017-04-18 08:45",2186981.89
"2017-04-18 09:00",2187077.12
"2017-04-18 09:15",2187177.47
"2017-04-18 09:30",2187279.10
"2017-04-18 09:45",2187356.42
"2017-04-18 10:00",2187434.24
"2017-04-18 10:15",2187495.17
"2017-04-18 10:30",2187495.17
"2017-04-18 10:45",2187495.17
"2017-04-18 11:00",2187495.17
"2017-04-18 11:15",2187527.17
"2017-04-18 11:30",2187612.16
"2017-04-18 11:45",2187701.50
"2017-04-18 12:00",2187804.16
"2017-04-18 12:15",2187912.45
"2017-04-18 12:30",2188021.50
"2017-04-18 12:45",2188125.70
"2017-04-18 13:00",2188207.87
"2017-04-18 13:15",2188292.61
